A,0.0,0.0,0.0,-0.3715493693002189,-0.1144312698993036,-0.1134873656779885,-0.6133841308769638,-0.534624129311261,-0.136537032845916,-0.6690177518665336,-0.9930548954316499,-0.16512378546094736,-0.7500192081790094,-1.3155411970046302,-0.1625926180050414,-0.47569857288986106,-0.9377771909962817,0.0664747302208737,-0.47106726726721954,-1.2701332986267913,-0.11730135839928238,-0.410388470582935,-0.9668880040289987,-0.2123670615054727,-0.40011664858198814,-0.8012177752314575,-0.2417220915405843,-0.25809013795067154,-0.9645420573333359,0.055209603582883515,-0.2645621995020745,-1.2897725165164455,-0.12611022908884278,-0.23028503523727484,-0.8947107025488175,-0.17290419158248288,-0.25545852138913644,-0.8037450461913702,-0.15467863341522978,-0.05097860710961717,-0.9529114009550198,0.0030034355947124386,-0.05124993494328896,-1.2448902975229372,-0.18520250248787004,-0.03963259616630202,-0.8664668507278975,-0.13504768414618087,-0.06933874988260945,-0.7766860218469372,-0.047039733502043,0.15008380578268335,-0.9161922861871741,-0.06138322002857063,0.1608695993865726,-1.1358039225218866,-0.15779819005952697,0.1470986142232243,-0.8726611451658652,-0.09695627105236947,0.11776476795506195,-0.7745183261229099,-0.020315446518214462
A,0.0,0.0,0.0,-0.3662310341027573,-0.1508808176388815,-0.11464626276949733,-0.5938773380571374,-0.5630209776521864,-0.14380458948119962,-0.6450035079770828,-1.0031982270121993,-0.18025238571299498,-0.7207307537236226,-1.3285824193502367,-0.18862592797871178,-0.44369049924988574,-0.9565018069533979,0.06686359826577691,-0.45843288365618917,-1.2819241867902385,-0.1270939517590089,-0.40921293031182937,-1.0031822916273603,-0.23008030629041198,-0.38447288644447847,-0.8300279692825332,-0.26244496522656097,-0.22251999114514567,-0.9735097436853014,0.05257026241653242,-0.2529482495898318,-1.2966124483129,-0.13907409512172886,-0.22614435804281377,-0.899890849846357,-0.18852032016364814,-0.22133876279871406,-0.8045240318770973,-0.16589837247637854,-0.009172177813990883,-0.9558231892585046,-0.004446123103753578,-0.031208661615712164,-1.2422890085213723,-0.19893413004633134,-0.03210707277176092,-0.8671717721595696,-0.1480765915941166,-0.03946893344325024,-0.786223462666916,-0.05524540649738337,0.19937951536675216,-0.9095620492612468,-0.0742146203279939,0.18526507126031408,-1.1161091858788852,-0.17314409146917764,0.16055373979807822,-0.8524268036368059,-0.11030408574395392,0.15209420387904193,-0.7631610846304353,-0.029780194948346418
A,0.0,0.0,0.0,-0.36315650929214505,-0.1539299854961372,-0.11561602867289604,-0.5841870618617083,-0.5708244666323425,-0.14315509114215497,-0.6308629839098295,-1.0088908740640505,-0.17766984256870652,-0.7068723270852945,-1.3270830682371877,-0.18357240810031142,-0.43287412535141817,-0.9578952566491271,0.06925112050335898,-0.4468440466226083,-1.2678205628763735,-0.11869805721479848,-0.3991241495986112,-0.9803105656747535,-0.2161668820546323,-0.37567908868942324,-0.8223147670096258,-0.24679487126556612,-0.2138882845329711,-0.9752100225398914,0.056720487280057776,-0.24503543439224543,-1.2830719847650898,-0.1296387887320341,-0.2234237300823819,-0.8866459557785177,-0.17536628831633394,-0.2177507074818658,-0.8060941836106073,-0.15175764406666517,-0.0016865742866399153,-0.9542914095185079,0.001402523502825168,-0.02504999464594326,-1.2313154319113468,-0.18960027907520602,-0.03191235222578831,-0.8602946904167312,-0.13823205219937648,-0.03639148845743481,-0.790709491346905,-0.046531277995584236,0.20462279327568733,-0.9038608755612351,-0.06665595355926235,0.1853630195109307,-1.1012385678428973,-0.1630454990412661,0.15724481939092805,-0.843798605719583,-0.10139753219521393,0.1550792113551396,-0.7636071044799959,-0.0227525788984316
A,0.0,0.0,0.0,-0.3613086560268132,-0.16886825159009308,-0.10473984521967569,-0.5755769437136157,-0.5850983035681581,-0.12596859630579055,-0.6243187226344445,-1.0140701670165466,-0.1573074159471987,-0.70000670376282,-1.3245483131621196,-0.1619619837790911,-0.418802955904471,-0.9569910344758406,0.08866431776250328,-0.4390075773756731,-1.2600728257335145,-0.09106797212618639,-0.39538440080298237,-0.9835390727868568,-0.18545131570133305,-0.371144862919822,-0.8266245232035632,-0.21434889295213852,-0.20158938894603748,-0.976737838313701,0.07310891512422771,-0.2390808415121584,-1.2757750778765113,-0.10610229901917818,-0.22265268415851178,-0.8899252145943979,-0.151089877702253,-0.21100447729794708,-0.8076753224167953,-0.12711548721816118,0.010815888451945414,-0.9532967536536543,0.015380463702435922,-0.01586335974098801,-1.222229543646011,-0.17117827357340915,-0.028385260048530328,-0.8550454904769781,-0.1217633266751121,-0.028580516222700802,-0.780984171815567,-0.030888220158865685,0.2183859541754774,-0.8954035814027819,-0.05415646971780778,0.1965722404590794,-1.0975868155055308,-0.14687460083840995,0.16286603712139833,-0.843640432814437,-0.08523784664408819,0.16282636242708212,-0.7599052901160399,-0.006644174592801968
A,0.0,0.0,0.0,-0.36443573430545895,-0.1655325029954471,-0.10553562602431706,-0.5776276269520071,-0.5801358507537018,-0.12959048413477212,-0.6279740732821809,-1.008223967559992,-0.1636848420753183,-0.7014104966269324,-1.3212800464470762,-0.17101902223960683,-0.4110657653370107,-0.9590971215227505,0.07674541733628998,-0.4341928209386046,-1.2712248096349295,-0.10201584310746521,-0.39957938951919747,-0.992549850558601,-0.19285754346365708,-0.3772087370927337,-0.830545945557544,-0.21978699033751675,-0.19415859827144102,-0.9790536727145606,0.061289025619595566,-0.23129137706864772,-1.2800526507636825,-0.11833069770136401,-0.225662562339691,-0.8917942095202259,-0.1601307168998671,-0.2129548749095447,-0.8096334798704666,-0.13419342527483422,0.018576372095107707,-0.9499194581864948,0.004591762971901748,-0.0077234696754709285,-1.221246154365966,-0.1806690453829561,-0.028559924259165054,-0.8546384705210592,-0.12958649105617037,-0.024804719054126085,-0.7828353589343705,-0.03851920404178475,0.22685734850131248,-0.8857881914733546,-0.06390487592341595,0.20394278172531136,-1.0860051456433397,-0.15534879135935503,0.16431746622091678,-0.8391387654885943,-0.09429387083646994,0.16877402716036188,-0.7606458211444859,-0.016909522765414086
A,0.0,0.0,0.0,-0.3530090968844276,-0.16638927374267382,-0.10258917467352269,-0.5637622478058948,-0.5822329041137442,-0.12831398599396576,-0.6187461499498428,-1.0051599057354643,-0.16492282927664276,-0.6907424464716645,-1.322342789790655,-0.17685258621260988,-0.3941783485404958,-0.9604202653008034,0.07077061997476898,-0.421933518158734,-1.2723114218451281,-0.09840241225549566,-0.3929993222250274,-1.0071715361116518,-0.18277151305837105,-0.3675778252754443,-0.8359011671298014,-0.20722651105263912,-0.18060165780126827,-0.9820804443485747,0.0538613221852149,-0.22130513878257943,-1.2834587343666115,-0.11677089774030847,-0.21619952110006285,-0.8967671604061502,-0.15293940453126298,-0.19217732059028547,-0.8009062826655828,-0.12489259670142636,0.030102166219768113,-0.949986350163998,-0.0026660067578592565,0.0017219057081402412,-1.2176383642202737,-0.17898067697548256,-0.021554438048572107,-0.8545780609092795,-0.12510406098182902,-0.009401310338994866,-0.769525727609651,-0.034403325841239826,0.2394812511275119,-0.8791734740206142,-0.07090345371616517,0.21186725850016178,-1.0797325405970255,-0.15917904481980327,0.17007319943863733,-0.8406762378818452,-0.09850253665001224,0.17820193244410543,-0.7593666540243836,-0.02266656660450656
A,0.0,0.0,0.0,-0.34839097641142264,-0.17244544554957544,-0.09747967531521959,-0.5536539538196932,-0.5925191988400671,-0.12006670984082696,-0.6057274111005027,-1.0097417354599978,-0.15378969186104663,-0.6825910641201124,-1.3197900033704058,-0.1621586178682456,-0.3876770487009354,-0.9625624937231646,0.07230968720225332,-0.4164841302613819,-1.2673140460718728,-0.08958773876028933,-0.38856822878883895,-0.9987133468965206,-0.17043062629210154,-0.36473160973436375,-0.8246890995742621,-0.19406489360408982,-0.17732944819772506,-0.9826158644358678,0.05495752688069577,-0.2167848027331347,-1.2750681522527292,-0.10993243057766952,-0.21498873209443675,-0.8926745283586505,-0.1456872979519587,-0.1918409938488842,-0.7932412149778237,-0.11978736790334409,0.03000576774461569,-0.9462180830277944,-0.00045829149108603403,0.005682287354833691,-1.2084553086869312,-0.16963316351367747,-0.021249818453951384,-0.8515334864010824,-0.11663891049585014,-0.008900328859065634,-0.7623991089968678,-0.029265103424634085,0.23631269897014465,-0.8717204641756298,-0.06726283814221003,0.2156468343131963,-1.0711994449788458,-0.1521649845206487,0.16873830426711575,-0.8378959128078719,-0.09302400221756099,0.17337104169738862,-0.7565771987648399,-0.019659955780731132
A,0.0,0.0,0.0,-0.34728370736029396,-0.18986826647677826,-0.08331277409251692,-0.528172304576638,-0.6292489888496897,-0.09748292155717557,-0.5690299884394249,-1.0298268688078538,-0.12648172489156348,-0.6475941409390348,-1.3228390631190354,-0.13030804645957172,-0.3508568640500356,-0.9796876859921732,0.08733062435926503,-0.4052474104258301,-1.2644295580021532,-0.07110019742495287,-0.383458245391887,-0.9482709760828067,-0.147909602547147,-0.33776885994931743,-0.7943197689808115,-0.16966867223547089,-0.1512470071775926,-0.9863346795052562,0.0653317903098099,-0.20226957095561668,-1.2608399550317149,-0.08752912190336054,-0.21595341571764387,-0.8654657052471235,-0.11048471748981516,-0.16537274462916074,-0.7904832021887627,-0.07852390698561455,0.04872439825902027,-0.9359659227877183,0.004587128180379287,0.003994828542360342,-1.1886889083647874,-0.1507856121825991,-0.03660591588593445,-0.8174650781443404,-0.08378207444143626,0.003939288643613886,-0.7398577756478916,0.009512163666918403,0.2526248471152064,-0.8560605895778451,-0.06841759166931342,0.20866906142477137,-1.0481083926636834,-0.13834480124362383,0.1464678797738078,-0.805339720686701,-0.06994767291049982,0.1675932621343831,-0.7257339254744362,0.007183935977105874
A,0.0,0.0,0.0,-0.3463813340561637,-0.20137333891142287,-0.08191485073127767,-0.5208422313640564,-0.6428490787350326,-0.09482294305750893,-0.5642694127184448,-1.0508189187542414,-0.12314019158788157,-0.641090608308546,-1.3431474346572903,-0.12541546118750527,-0.3361195604093888,-0.979856739240658,0.09188630116521122,-0.39732996568112927,-1.274519002749894,-0.058083656931674256,-0.3760268459498061,-0.9425014654710355,-0.12822595649262422,-0.32717999749270354,-0.7998851083047563,-0.14857100567340298,-0.1390199009991843,-0.9877361427411915,0.07106883598969077,-0.19746822363647085,-1.2582698065396076,-0.0760484808313676,-0.2144221780447237,-0.8595111172160602,-0.0954078490447791,-0.1621282332673223,-0.7954857086447241,-0.0639842061602843,0.05749279570373737,-0.9383479991558624,0.012014244760023107,0.0018181069120778177,-1.1950567436098383,-0.13921413846353942,-0.04010338749754155,-0.8177196410903425,-0.06865406869936745,0.0058261085563155604,-0.7429905578866569,0.024466034863203596,0.25658624788897755,-0.860559188155403,-0.0593442835882424,0.19932393914306565,-1.0472239400676455,-0.12756580813199342,0.13781696324027704,-0.8026436987125766,-0.05856404376581191,0.16849832328004413,-0.7269644612317014,0.017620273781515972
A,0.0,0.0,0.0,-0.34406937197136034,-0.20091024976358926,-0.07995096563782356,-0.5093439596027028,-0.6505383358607533,-0.09282903250313465,-0.5454586027824637,-1.0560927763473136,-0.12007514531150186,-0.6209280705752522,-1.3424411055228649,-0.12201671741921984,-0.3250631928848754,-0.9840304076255618,0.07890529245066685,-0.3939617796296995,-1.270383355075676,-0.06591611171063635,-0.37358436885016577,-0.9336770961658544,-0.13019923609198375,-0.32299394197933345,-0.7997553147879115,-0.1482812736976941,-0.13070614277520995,-0.9897085102251844,0.058249197665483574,-0.196115689063183,-1.2523158732817574,-0.08512203941888166,-0.2163622047465366,-0.8527292991359603,-0.09862792772333115,-0.1602108474992754,-0.7913189147179761,-0.06486183385021688,0.06390741949874404,-0.9344561331092492,0.001096714980734349,-0.002011192596752318,-1.182928673088188,-0.14660637395830287,-0.044295586691022154,-0.808302157595249,-0.07232712623645772,0.009709988243656317,-0.7369356968747617,0.021722653876233285,0.25881496793629627,-0.8518494518563944,-0.06805216265896175,0.18907585522104092,-1.0331729394456026,-0.13493660441008093,0.12964077280892086,-0.7910515825961404,-0.06506937581030195,0.1688657579313826,-0.7165390212927658,0.010866231546467441
